expID,date,loc1,loc2,numLoc,district,distCode,accidentType,weather,vehicleType,personType,ageRange,sex,utmXcoord,utmYcoord,alcoholPositive,person_id,long,lat
2025S000082,2025-01-01T12:30:00Z,AVDA. NICETO ALCALA ZAMORA,CALLE JULIO CASARES,3,Hortaleza,16,Collision with fixed object,SKC,passenger car,Driver,,,445225.0,4482368.0,False,2,-3.646339635876626,40.4902040825627
2025S000085,2025-01-01T14:40:00Z,CALLE SANTUARIO,CALLE CRISTO DE LEPANTO,64,Usera,12,Rear-end collision,SKC,Motocicleta hasta 125cc,Driver,30 to 34 years,Female,440626.0,4470360.0,False,1,-3.699481754178159,40.381714415923035
2025S000085,2025-01-01T14:40:00Z,CALLE SANTUARIO,CALLE CRISTO DE LEPANTO,64,Usera,12,Rear-end collision,SKC,passenger car,Driver,35 to 39 years,Male,440626.0,4470360.0,False,2,-3.699481754178159,40.381714415923035
2025S000085,2025-01-01T14:40:00Z,CALLE SANTUARIO,CALLE CRISTO DE LEPANTO,64,Usera,12,Rear-end collision,SKC,passenger car,Driver,,,440626.0,4470360.0,False,3,-3.699481754178159,40.381714415923035
2025S000085,2025-01-01T14:40:00Z,CALLE SANTUARIO,CALLE CRISTO DE LEPANTO,64,Usera,12,Rear-end collision,SKC,passenger car,Passenger,21 to 24 years,Male,440626.0,4470360.0,False,4,-3.699481754178159,40.381714415923035
2025S000086,2025-01-01T14:50:00Z,"PLAZA. ALSACIA, 1",,1,San Blas-Canillejas,20,Collision with fixed object,SKC,passenger car,Driver,50 to 54 years,Male,447046.0,4474268.0,False,1,-3.62417766756847,40.41735293040611
2025S000087,2025-01-01T15:00:00Z,GTA. OSWALDO PAYA SARDIÑAS,CALLE LAS PEDROÑERAS,0,Hortaleza,16,Front-to-side collision,SKC,passenger car,Driver,18 to 20 years,Male,446111.0,4479587.0,False,1,-3.635649211491192,40.46520943370257
2025S000087,2025-01-01T15:00:00Z,GTA. OSWALDO PAYA SARDIÑAS,CALLE LAS PEDROÑERAS,0,Hortaleza,16,Front-to-side collision,SKC,passenger car,Driver,45 to 49 years,Male,446111.0,4479587.0,False,2,-3.635649211491192,40.46520943370257
2025S000087,2025-01-01T15:00:00Z,GTA. OSWALDO PAYA SARDIÑAS,CALLE LAS PEDROÑERAS,0,Hortaleza,16,Front-to-side collision,SKC,passenger car,Passenger,10 to 14 years,Female,446111.0,4479587.0,False,3,-3.635649211491192,40.46520943370257
2025S000087,2025-01-01T15:00:00Z,GTA. OSWALDO PAYA SARDIÑAS,CALLE LAS PEDROÑERAS,0,Hortaleza,16,Front-to-side collision,SKC,passenger car,Passenger,50 to 54 years,Male,446111.0,4479587.0,False,4,-3.635649211491192,40.46520943370257
2025S000088,2025-01-01T17:10:00Z,CALLE OCA,CALLE GENERAL RICARDOS,2,Carabanchel,11,Other,SKC,bicycle,Driver,35 to 39 years,Male,437920.0,4471163.0,False,1,-3.731436825413999,40.388751002148354
2025S000088,2025-01-01T17:10:00Z,CALLE OCA,CALLE GENERAL RICARDOS,2,Carabanchel,11,Other,SKC,passenger car,Driver,45 to 49 years,Male,437920.0,4471163.0,False,2,-3.731436825413999,40.388751002148354
2025S000089,2025-01-01T17:15:00Z,"CALLE DOCTOR CASTELO, 49",,49,Retiro,3,Side collision,,passenger car,Driver,40 to 44 years,Female,443056.0,4474604.0,False,1,-3.6712355947974196,40.420116344145626
2025S000089,2025-01-01T17:15:00Z,"CALLE DOCTOR CASTELO, 49",,49,Retiro,3,Side collision,,passenger car,Driver,45 to 49 years,Female,443056.0,4474604.0,False,2,-3.6712355947974196,40.420116344145626
2025S000095,2025-01-01T19:50:00Z,"CALLE ISABELITA USERA, 26",,26,Usera,12,Rear-end collision,SKC,passenger car,Driver,35 to 39 years,Female,439909.0,4470633.0,False,1,-3.7079538297639836,40.384122341728585
2025S000095,2025-01-01T19:50:00Z,"CALLE ISABELITA USERA, 26",,26,Usera,12,Rear-end collision,SKC,passenger car,Driver,40 to 44 years,Female,439909.0,4470633.0,False,2,-3.7079538297639836,40.384122341728585
2025S000097,2025-01-01T19:45:00Z,CALLE GENEROSIDAD,CALLE VILLAFUERTE,22,Villaverde,17,Fall,SKC,bicycle,Driver,30 to 34 years,Male,441441.0,4467570.0,False,1,-3.6896247093174885,40.356638174470014
2025S000099,2025-01-01T18:52:00Z,"CALLE CARDENAL SILICEO, 21",,21,Chamartín,5,Collision with fixed object,SKC,passenger car,Driver,,,443148.0,4477296.0,False,1,-3.670391994192099,40.444373544280545
2025S000099,2025-01-01T18:52:00Z,"CALLE CARDENAL SILICEO, 21",,21,Chamartín,5,Collision with fixed object,SKC,passenger car,Driver,,,443148.0,4477296.0,False,2,-3.670391994192099,40.444373544280545
2025S000100,2025-01-01T14:30:00Z,CALLE FRANCISCO VILLAESPESA,CALLE LAGO CONSTANZA,69,Ciudad Lineal,15,Side collision,SKC,passenger car,Driver,55 to 59 years,Male,445215.0,4475591.0,False,1,-3.6458726777175707,40.42915274383938
2025S000100,2025-01-01T14:30:00Z,CALLE FRANCISCO VILLAESPESA,CALLE LAGO CONSTANZA,69,Ciudad Lineal,15,Side collision,SKC,passenger car,Driver,55 to 59 years,Female,445215.0,4475591.0,False,2,-3.6458726777175707,40.42915274383938
2025S000100,2025-01-01T14:30:00Z,CALLE FRANCISCO VILLAESPESA,CALLE LAGO CONSTANZA,69,Ciudad Lineal,15,Side collision,SKC,passenger car,Passenger,25 to 29 years,Female,445215.0,4475591.0,False,3,-3.6458726777175707,40.42915274383938
2025S000100,2025-01-01T14:30:00Z,CALLE FRANCISCO VILLAESPESA,CALLE LAGO CONSTANZA,69,Ciudad Lineal,15,Side collision,SKC,passenger car,Passenger,60 to 64 years,Male,445215.0,4475591.0,False,4,-3.6458726777175707,40.42915274383938
2025S000100,2025-01-01T14:30:00Z,CALLE FRANCISCO VILLAESPESA,CALLE LAGO CONSTANZA,69,Ciudad Lineal,15,Side collision,SKC,passenger car,Passenger,Más de 74 years,Female,445215.0,4475591.0,False,5,-3.6458726777175707,40.42915274383938
2025S000101,2025-01-01T19:35:00Z,CALLE VALLE DE MENA,CALLE CANDIDO MATEOS,2,Fuencarral-El Pardo,8,Side collision,SKC,passenger car,Driver,21 to 24 years,Male,439059.0,4480288.0,False,1,-3.718892754772641,40.4710369528687
2025S000101,2025-01-01T19:35:00Z,CALLE VALLE DE MENA,CALLE CANDIDO MATEOS,2,Fuencarral-El Pardo,8,Side collision,SKC,passenger car,Driver,40 to 44 years,Male,439059.0,4480288.0,False,2,-3.718892754772641,40.4710369528687
2025S000101,2025-01-01T19:35:00Z,CALLE VALLE DE MENA,CALLE CANDIDO MATEOS,2,Fuencarral-El Pardo,8,Side collision,SKC,passenger car,Passenger,35 to 39 years,Female,439059.0,4480288.0,False,3,-3.718892754772641,40.4710369528687
2025S000101,2025-01-01T19:35:00Z,CALLE VALLE DE MENA,CALLE CANDIDO MATEOS,2,Fuencarral-El Pardo,8,Side collision,SKC,passenger car,Passenger,Menor de 5 years,Female,439059.0,4480288.0,False,4,-3.718892754772641,40.4710369528687
2025S000102,2025-01-01T19:50:00Z,CALLE SAMANIEGO,CALLE ARRASTARIA,3,San Blas-Canillejas,20,Front-to-side collision,SKC,sport motorcycle,Driver,30 to 34 years,Male,450387.0,4477438.0,False,1,-3.5850461920948384,40.44611626352988
2025S000102,2025-01-01T19:50:00Z,CALLE SAMANIEGO,CALLE ARRASTARIA,3,San Blas-Canillejas,20,Front-to-side collision,SKC,passenger car,Driver,55 to 59 years,Male,450387.0,4477438.0,False,2,-3.5850461920948384,40.44611626352988
2025S000102,2025-01-01T19:50:00Z,CALLE SAMANIEGO,CALLE ARRASTARIA,3,San Blas-Canillejas,20,Front-to-side collision,SKC,passenger car,Passenger,15 to 17 years,Female,450387.0,4477438.0,False,3,-3.5850461920948384,40.44611626352988
2025S000102,2025-01-01T19:50:00Z,CALLE SAMANIEGO,CALLE ARRASTARIA,3,San Blas-Canillejas,20,Front-to-side collision,SKC,passenger car,Passenger,50 to 54 years,Female,450387.0,4477438.0,False,4,-3.5850461920948384,40.44611626352988
2025S000103,2025-01-01T20:20:00Z,CALLE PUERTO ALTO,CALLE SIERRA DEL CASTILLO,35,Puente de Vallecas,13,Collision with fixed object,SKC,passenger car,Driver,60 to 64 years,Male,443283.0,4471608.0,False,1,-3.6682929677080045,40.39314222063888
2025S000103,2025-01-01T20:20:00Z,CALLE PUERTO ALTO,CALLE SIERRA DEL CASTILLO,35,Puente de Vallecas,13,Collision with fixed object,SKC,passenger car,Driver,,,443283.0,4471608.0,False,2,-3.6682929677080045,40.39314222063888
2025S000104,2025-01-01T20:00:00Z,AVDA. CANILLEJAS A VICALVARO,CALLE ALBAIDA,69,San Blas-Canillejas,20,Front-to-side collision,SKC,off-road vehicle,Driver,40 to 44 years,Male,448086.0,4476110.0,False,1,-3.6120700857265025,40.43401234111316
2025S000104,2025-01-01T20:00:00Z,AVDA. CANILLEJAS A VICALVARO,CALLE ALBAIDA,69,San Blas-Canillejas,20,Front-to-side collision,SKC,off-road vehicle,Passenger,35 to 39 years,Female,448086.0,4476110.0,False,2,-3.6120700857265025,40.43401234111316
2025S000104,2025-01-01T20:00:00Z,AVDA. CANILLEJAS A VICALVARO,CALLE ALBAIDA,69,San Blas-Canillejas,20,Front-to-side collision,SKC,passenger car,Driver,55 to 59 years,Female,448086.0,4476110.0,False,3,-3.6120700857265025,40.43401234111316
2025S000104,2025-01-01T20:00:00Z,AVDA. CANILLEJAS A VICALVARO,CALLE ALBAIDA,69,San Blas-Canillejas,20,Front-to-side collision,SKC,passenger car,Passenger,Más de 74 years,Female,448086.0,4476110.0,False,4,-3.6120700857265025,40.43401234111316
2025S000105,2025-01-01T20:11:00Z,"CALLE PAUL GUINARD, 3",,3,Moncloa-Aravaca,9,Collision with fixed object,SKC,passenger car,Driver,45 to 49 years,Female,438089.0,4477031.0,False,1,-3.730016885161237,40.441625001690085
2025S000105,2025-01-01T20:11:00Z,"CALLE PAUL GUINARD, 3",,3,Moncloa-Aravaca,9,Collision with fixed object,SKC,passenger car,Passenger,Más de 74 years,Female,438089.0,4477031.0,False,2,-3.730016885161237,40.441625001690085
2025S000106,2025-01-01T20:50:00Z,"AVDA. VALLADOLID, 7",,7,Moncloa-Aravaca,9,Rear-end collision,SKC,passenger car,Driver,45 to 49 years,Female,438329.0,4475310.0,False,1,-3.72702016738234,40.426139383107014
2025S000106,2025-01-01T20:50:00Z,"AVDA. VALLADOLID, 7",,7,Moncloa-Aravaca,9,Rear-end collision,SKC,passenger car,Driver,60 to 64 years,Male,438329.0,4475310.0,False,2,-3.72702016738234,40.426139383107014
2025S000106,2025-01-01T20:50:00Z,"AVDA. VALLADOLID, 7",,7,Moncloa-Aravaca,9,Rear-end collision,SKC,passenger car,Passenger,10 to 14 years,Female,438329.0,4475310.0,False,3,-3.72702016738234,40.426139383107014
2025S000106,2025-01-01T20:50:00Z,"AVDA. VALLADOLID, 7",,7,Moncloa-Aravaca,9,Rear-end collision,SKC,passenger car,Passenger,15 to 17 years,Female,438329.0,4475310.0,False,4,-3.72702016738234,40.426139383107014
2025S000106,2025-01-01T20:50:00Z,"AVDA. VALLADOLID, 7",,7,Moncloa-Aravaca,9,Rear-end collision,SKC,passenger car,Passenger,65 to 69 years,Male,438329.0,4475310.0,False,5,-3.72702016738234,40.426139383107014
2025S000107,2025-01-01T20:15:00Z,AVDA. MARQUES DE CORBERA,CALLE ALCALDE SAINZ DE BARANDA,1,Ciudad Lineal,15,Rear-end collision,SKC,passenger car,Driver,60 to 64 years,Male,444063.0,4474740.0,False,1,-3.659378151783662,40.42140980871884
2025S000107,2025-01-01T20:15:00Z,AVDA. MARQUES DE CORBERA,CALLE ALCALDE SAINZ DE BARANDA,1,Ciudad Lineal,15,Rear-end collision,SKC,electric scooter,Driver,45 to 49 years,Male,444063.0,4474740.0,False,2,-3.659378151783662,40.42140980871884
2025S000108,2025-01-01T21:45:00Z,"RONDA. VALENCIA, 4",,4,Centro,1,Front-to-side collision,,bus,Driver,30 to 34 years,Male,440600.0,4473022.0,False,1,-3.7000363368571714,40.405693228696286
2025S000108,2025-01-01T21:45:00Z,"RONDA. VALENCIA, 4",,4,Centro,1,Front-to-side collision,,passenger car,Driver,45 to 49 years,Male,440600.0,4473022.0,False,2,-3.7000363368571714,40.405693228696286
2025S000109,2025-01-01T20:30:00Z,CALLE PONZANO,CALLE RIOS ROSAS,65,Chamberí,7,Rear-end collision,,passenger car,Driver,40 to 44 years,Male,440717.0,4477078.0,False,1,-3.6990357286945446,40.44223991973816
2025S000109,2025-01-01T20:30:00Z,CALLE PONZANO,CALLE RIOS ROSAS,65,Chamberí,7,Rear-end collision,,passenger car,Driver,50 to 54 years,Male,440717.0,4477078.0,True,2,-3.6990357286945446,40.44223991973816
2025S000109,2025-01-01T20:30:00Z,CALLE PONZANO,CALLE RIOS ROSAS,65,Chamberí,7,Rear-end collision,,passenger car,Passenger,30 to 34 years,Female,440717.0,4477078.0,False,3,-3.6990357286945446,40.44223991973816
2025S000110,2025-01-01T22:08:00Z,CALLE MENDEZ ALVARO,AVDA. ENTREVIAS,84,Puente de Vallecas,13,Front-to-side collision,SKC,Motocicleta hasta 125cc,Driver,50 to 54 years,Male,442678.0,4471458.0,False,1,-3.675407677780124,40.391749519113795
2025S000110,2025-01-01T22:08:00Z,CALLE MENDEZ ALVARO,AVDA. ENTREVIAS,84,Puente de Vallecas,13,Front-to-side collision,SKC,passenger car,Driver,25 to 29 years,Male,442678.0,4471458.0,False,2,-3.675407677780124,40.391749519113795
2025S000111,2025-01-01T23:20:00Z,AUTOV. M-23,AUTOV. M-40,0,Moratalaz,14,Collision with fixed object,SKC,passenger car,Driver,45 to 49 years,Male,447727.0,4474083.0,False,1,-3.6161358465078544,40.41572938809383
2025S000112,2025-01-01T23:39:00Z,CALLE PINTOR EL GRECO,CALLE MARTIN FIERRO,1,Moncloa-Aravaca,9,Fall,SKC,moped,Driver,18 to 20 years,Male,437840.0,4476711.0,False,1,-3.732921406566697,40.4387237439764
2025S000115,2025-01-01T23:35:00Z,"CALLE ALEJANDRO MORAN, 5",,5,Carabanchel,11,Collision with fixed object,SKC,passenger car,Driver,,,437769.0,4470951.0,False,1,-3.733195083749536,40.38682994252317
2025S000115,2025-01-01T23:35:00Z,"CALLE ALEJANDRO MORAN, 5",,5,Carabanchel,11,Collision with fixed object,SKC,passenger car,Driver,,,437769.0,4470951.0,False,2,-3.733195083749536,40.38682994252317
2025S000115,2025-01-01T23:35:00Z,"CALLE ALEJANDRO MORAN, 5",,5,Carabanchel,11,Collision with fixed object,SKC,passenger car,Driver,,,437769.0,4470951.0,False,3,-3.733195083749536,40.38682994252317
2025S000161,2025-01-02T04:55:00Z,CALLE MARTINEZ VILLERGAS,CALLE VERDAGUER Y GARCIA,18,Ciudad Lineal,15,Collision with fixed object,SKC,passenger car,Driver,,,444585.0,4476880.0,False,1,-3.653411832449286,40.4407230183127
2025S000161,2025-01-02T04:55:00Z,CALLE MARTINEZ VILLERGAS,CALLE VERDAGUER Y GARCIA,18,Ciudad Lineal,15,Collision with fixed object,SKC,passenger car,Driver,,,444585.0,4476880.0,False,2,-3.653411832449286,40.4407230183127
2025S000164,2025-01-02T06:45:00Z,CALLE SAN JAIME,CALLE SIERRA DE GUADALUPE,66,Villa de Vallecas,18,Fall,SKC,Motocicleta hasta 125cc,Driver,40 to 44 years,Male,447014.0,4470279.0,False,1,-3.6242228394060905,40.38141541562736
2025S000165,2025-01-02T07:16:00Z,AVDA. MENENDEZ PELAYO,AVDA. NAZARET,67,Retiro,3,Fall,SKC,sport motorcycle,Driver,45 to 49 years,Male,442629.0,4473641.0,False,1,-3.676181735202152,40.41141180451436
2025S000197,2025-01-02T07:40:00Z,"AUTOV. A-4, +00600E",,+00600E,Puente de Vallecas,13,Front-to-side collision,SKC,van,Driver,25 to 29 years,Male,441964.0,4469781.0,False,1,-3.683667199477099,40.3765927216093
2025S000197,2025-01-02T07:40:00Z,"AUTOV. A-4, +00600E",,+00600E,Puente de Vallecas,13,Front-to-side collision,SKC,passenger car,Driver,40 to 44 years,Male,441964.0,4469781.0,False,2,-3.683667199477099,40.3765927216093
2025S000197,2025-01-02T07:40:00Z,"AUTOV. A-4, +00600E",,+00600E,Puente de Vallecas,13,Front-to-side collision,SKC,passenger car,Driver,65 to 69 years,Male,441964.0,4469781.0,False,3,-3.683667199477099,40.3765927216093
2025S000202,2025-01-02T09:30:00Z,AVDA. ALBUFERA,CALLE SIERRA DE JAVALAMBRE,11,Puente de Vallecas,13,Rear-end collision,SKC,bicycle,Driver,40 to 44 years,Male,443329.0,4472101.0,False,1,-3.667794863406442,40.39758657794726
2025S000202,2025-01-02T09:30:00Z,AVDA. ALBUFERA,CALLE SIERRA DE JAVALAMBRE,11,Puente de Vallecas,13,Rear-end collision,SKC,passenger car,Driver,40 to 44 years,Male,443329.0,4472101.0,True,2,-3.667794863406442,40.39758657794726
2025S000202,2025-01-02T09:30:00Z,AVDA. ALBUFERA,CALLE SIERRA DE JAVALAMBRE,11,Puente de Vallecas,13,Rear-end collision,SKC,passenger car,Passenger,25 to 29 years,Female,443329.0,4472101.0,False,3,-3.667794863406442,40.39758657794726
2025S000202,2025-01-02T09:30:00Z,AVDA. ALBUFERA,CALLE SIERRA DE JAVALAMBRE,11,Puente de Vallecas,13,Rear-end collision,SKC,passenger car,Passenger,25 to 29 years,Female,443329.0,4472101.0,False,4,-3.667794863406442,40.39758657794726
2025S000202,2025-01-02T09:30:00Z,AVDA. ALBUFERA,CALLE SIERRA DE JAVALAMBRE,11,Puente de Vallecas,13,Rear-end collision,SKC,passenger car,Passenger,30 to 34 years,Male,443329.0,4472101.0,False,5,-3.667794863406442,40.39758657794726
2025S000203,2025-01-02T11:30:00Z,CALLE EDGAR NEVILLE,CALLE BASILICA,23,Tetuán,6,Side collision,SKC,van,Driver,35 to 39 years,Male,440911.0,4477860.0,False,1,-3.6968210869037916,40.44929832844606
2025S000203,2025-01-02T11:30:00Z,CALLE EDGAR NEVILLE,CALLE BASILICA,23,Tetuán,6,Side collision,SKC,passenger car,Driver,25 to 29 years,Male,440911.0,4477860.0,False,2,-3.6968210869037916,40.44929832844606
2025S000206,2025-01-02T10:35:00Z,AVDA. CIUDAD DE BARCELONA,CALLE DOCTOR ESQUERDO,190,Retiro,3,Collision with fixed object,SKC,passenger car,Driver,50 to 54 years,Female,442746.0,4472502.0,False,1,-3.674700381953992,40.40115913054023
2025S000207,2025-01-01T13:20:00Z,CALLE SERRALLO,CALLE BERRUGUETE,1,Tetuán,6,Collision with fixed object,SKC,passenger car,Driver,50 to 54 years,Male,440227.0,4479010.0,False,1,-3.704995013232947,40.4596090980217
2025S000208,2025-01-02T11:16:00Z,CALLE GUETARIA,CALLE ALZOLA,90,Usera,12,Collision with fixed object,SKC,Maquinaria de obras,Driver,50 to 54 years,Male,439239.0,4468858.0,False,1,-3.715677553441892,40.36808364271883
2025S000209,2025-01-02T11:10:00Z,"CALLE GONZALO LOPEZ, 3",,3,Carabanchel,11,Side collision,,passenger car,Driver,60 to 64 years,Male,438048.0,4470874.0,False,1,-3.7299007184610455,40.3861570846278
2025S000209,2025-01-02T11:10:00Z,"CALLE GONZALO LOPEZ, 3",,3,Carabanchel,11,Side collision,,passenger car,Driver,70 to 74 years,Male,438048.0,4470874.0,False,2,-3.7299007184610455,40.3861570846278
2025S000210,2025-01-02T09:50:00Z,"PASEO. PRADO, 8",,8,Centro,1,Side collision,SKC,sport motorcycle,Driver,50 to 54 years,Male,441071.0,4474150.0,False,1,-3.6945904020869658,40.415888286038744
2025S000210,2025-01-02T09:50:00Z,"PASEO. PRADO, 8",,8,Centro,1,Side collision,SKC,sport motorcycle,Passenger,15 to 17 years,Female,441071.0,4474150.0,False,2,-3.6945904020869658,40.415888286038744
2025S000210,2025-01-02T09:50:00Z,"PASEO. PRADO, 8",,8,Centro,1,Side collision,SKC,passenger car,Driver,50 to 54 years,Female,441071.0,4474150.0,False,3,-3.6945904020869658,40.415888286038744
2025S000215,2025-01-02T11:05:00Z,CALLE MENDEZ ALVARO,CALLE RETAMA,88,Puente de Vallecas,13,Rear-end collision,SKC,van,Driver,60 to 64 years,Male,442543.0,4471570.0,False,1,-3.6770083409635377,40.392749176515174
2025S000215,2025-01-02T11:05:00Z,CALLE MENDEZ ALVARO,CALLE RETAMA,88,Puente de Vallecas,13,Rear-end collision,SKC,passenger car,Driver,35 to 39 years,Female,442543.0,4471570.0,False,2,-3.6770083409635377,40.392749176515174
2025S000216,2025-01-01T12:30:00Z,CALLE AYERBE,CALLE PARROCO MAXIMO MARTINEZ DE CASTRO,2,Barajas,21,Front-to-side collision,SKC,passenger car,Driver,55 to 59 years,Male,450832.0,4479940.0,False,1,-3.579992715962844,40.468682283603876
2025S000216,2025-01-01T12:30:00Z,CALLE AYERBE,CALLE PARROCO MAXIMO MARTINEZ DE CASTRO,2,Barajas,21,Front-to-side collision,SKC,passenger car,Driver,55 to 59 years,Male,450832.0,4479940.0,False,2,-3.579992715962844,40.468682283603876
2025S000217,2025-01-02T12:25:00Z,PASEO. LA HABANA,CALLE INFANTA MARIA TERESA,72,Chamartín,5,Front-to-side collision,SKC,Motocicleta hasta 125cc,Driver,25 to 29 years,Male,442038.0,4478402.0,False,1,-3.683581052834108,40.45426025730547
2025S000217,2025-01-02T12:25:00Z,PASEO. LA HABANA,CALLE INFANTA MARIA TERESA,72,Chamartín,5,Front-to-side collision,SKC,passenger car,Driver,50 to 54 years,Male,442038.0,4478402.0,False,2,-3.683581052834108,40.45426025730547
2025S000218,2025-01-02T11:45:00Z,"CALLE ARGENSOLA, 11",,11,Centro,1,Side collision,SKC,passenger car,Driver,45 to 49 years,Male,441061.0,4475212.0,False,1,-3.694806685790099,40.42545458614135
2025S000218,2025-01-02T11:45:00Z,"CALLE ARGENSOLA, 11",,11,Centro,1,Side collision,SKC,passenger car,Driver,60 to 64 years,Male,441061.0,4475212.0,False,2,-3.694806685790099,40.42545458614135
2025S000229,2025-01-02T11:46:00Z,"CALLE COLEGIATA, 17",,17,Centro,1,Side collision,,sport motorcycle,Driver,35 to 39 years,Male,440018.0,4473856.0,False,1,-3.7069734020029492,40.4131645705035
2025S000229,2025-01-02T11:46:00Z,"CALLE COLEGIATA, 17",,17,Centro,1,Side collision,,passenger car,Driver,50 to 54 years,Male,440018.0,4473856.0,False,2,-3.7069734020029492,40.4131645705035
2025S000230,2025-01-02T12:55:00Z,"CALLE ALTO DEL RETIRO, 33",,33,Villa de Vallecas,18,Front-to-side collision,SKC,passenger car,Driver,35 to 39 years,Female,449129.0,4468952.0,False,1,-3.5992016433175733,40.369592648358996
2025S000230,2025-01-02T12:55:00Z,"CALLE ALTO DEL RETIRO, 33",,33,Villa de Vallecas,18,Front-to-side collision,SKC,passenger car,Driver,55 to 59 years,Female,449129.0,4468952.0,False,2,-3.5992016433175733,40.369592648358996
2025S000233,2025-01-02T12:40:00Z,PLAZA DEL CARMEN 2,,2,Centro,1,Collision with fixed object,SKC,passenger car,Driver,55 to 59 years,Male,440326.0,4474488.0,False,1,-3.7034027312891853,40.41888006458768
2025S000234,2025-01-02T14:10:00Z,GTA. YUCATAN,CALLE PEONIAS,1,Hortaleza,16,Front-to-side collision,SKC,passenger car,Driver,55 to 59 years,Male,446875.0,4478031.0,False,1,-3.626507717248527,40.45124133845975
2025S000234,2025-01-02T14:10:00Z,GTA. YUCATAN,CALLE PEONIAS,1,Hortaleza,16,Front-to-side collision,SKC,passenger car,Driver,55 to 59 years,Female,446875.0,4478031.0,False,2,-3.626507717248527,40.45124133845975
2025S000236,2025-01-02T12:25:00Z,AVDA. LA GAVIA,CALLE LA ADRADA,35A,Villa de Vallecas,18,Front-to-side collision,SKC,passenger car,Driver,21 to 24 years,Male,447974.0,4469184.0,False,1,-3.6128244120572424,40.37161138362895
2025S000236,2025-01-02T12:25:00Z,AVDA. LA GAVIA,CALLE LA ADRADA,35A,Villa de Vallecas,18,Front-to-side collision,SKC,passenger car,Driver,45 to 49 years,Male,447974.0,4469184.0,False,2,-3.6128244120572424,40.37161138362895
2025S000237,2025-01-02T15:25:00Z,"AVDA. CIUDAD DE BARCELONA, 182",,182,Retiro,3,Rear-end collision,,Motocicleta hasta 125cc,Driver,50 to 54 years,Male,442702.0,4472531.0,False,1,-3.675221468884477,40.401417351918404
2025S000237,2025-01-02T15:25:00Z,"AVDA. CIUDAD DE BARCELONA, 182",,182,Retiro,3,Rear-end collision,,passenger car,Driver,50 to 54 years,Male,442702.0,4472531.0,False,2,-3.675221468884477,40.401417351918404
2025S000237,2025-01-02T15:25:00Z,"AVDA. CIUDAD DE BARCELONA, 182",,182,Retiro,3,Rear-end collision,,passenger car,Driver,60 to 64 years,Male,442702.0,4472531.0,False,3,-3.675221468884477,40.401417351918404
2025S000237,2025-01-02T15:25:00Z,"AVDA. CIUDAD DE BARCELONA, 182",,182,Retiro,3,Rear-end collision,,passenger car,Passenger,60 to 64 years,Female,442702.0,4472531.0,False,4,-3.675221468884477,40.401417351918404
2025S000238,2025-01-02T14:20:00Z,"CALLE DOCTOR ESQUERDO, 47",,47,Salamanca,4,Side collision,SKC,Motocicleta hasta 125cc,Driver,25 to 29 years,Male,443272.0,4474941.0,False,1,-3.6687196905243904,40.42316697196804
2025S000238,2025-01-02T14:20:00Z,"CALLE DOCTOR ESQUERDO, 47",,47,Salamanca,4,Side collision,SKC,passenger car,Driver,25 to 29 years,Male,443272.0,4474941.0,False,2,-3.6687196905243904,40.42316697196804
2025S000247,2025-01-02T15:45:00Z,CALLE EMILIO MUÑOZ,CALLE RUFINO GONZALEZ,53,San Blas-Canillejas,20,Front-to-side collision,SKC,van,Driver,30 to 34 years,Male,447035.0,4476076.0,False,1,-3.62445793251013,40.43363978363145
2025S000247,2025-01-02T15:45:00Z,CALLE EMILIO MUÑOZ,CALLE RUFINO GONZALEZ,53,San Blas-Canillejas,20,Front-to-side collision,SKC,van,Passenger,50 to 54 years,Male,447035.0,4476076.0,False,2,-3.62445793251013,40.43363978363145
2025S000247,2025-01-02T15:45:00Z,CALLE EMILIO MUÑOZ,CALLE RUFINO GONZALEZ,53,San Blas-Canillejas,20,Front-to-side collision,SKC,passenger car,Driver,50 to 54 years,Male,447035.0,4476076.0,False,3,-3.62445793251013,40.43363978363145
2025S000252,2025-01-02T15:55:00Z,"CALLE NUESTRA SEÑORA DE VALVERDE, 191",,191,Fuencarral-El Pardo,8,Collision with fixed object,,passenger car,Driver,30 to 34 years,Male,441868.0,4483995.0,False,1,-3.68609858339237,40.504632406770085
2025S000252,2025-01-02T15:55:00Z,"CALLE NUESTRA SEÑORA DE VALVERDE, 191",,191,Fuencarral-El Pardo,8,Collision with fixed object,,passenger car,Driver,,,441868.0,4483995.0,False,2,-3.68609858339237,40.504632406770085
2025S000276,2025-01-02T18:43:00Z,"CALLE JOSE DEL PINO, 82",,82,Villaverde,17,Side collision,,van,Driver,25 to 29 years,Male,441702.0,4466966.0,False,1,-3.686496048391672,40.35121526429235
2025S000276,2025-01-02T18:43:00Z,"CALLE JOSE DEL PINO, 82",,82,Villaverde,17,Side collision,,sport motorcycle,Driver,40 to 44 years,Male,441702.0,4466966.0,False,2,-3.686496048391672,40.35121526429235
2025S000277,2025-01-02T15:50:00Z,CALLE ALCALA,CALLE VALENTIN BEATO,502,San Blas-Canillejas,20,Side collision,SKC,passenger car,Driver,45 to 49 years,Male,446711.0,4476837.0,False,1,-3.6283414978324524,40.44047461549172
