num_expediente,fecha,hora,localizacion,numero,cod_distrito,distrito,same_as_wikidata_district,tipo_accidente,estado_meteorológico,tipo_vehiculo,same_as_wikidata_tipo_vehiculo,tipo_persona,rango_edad,sexo,same_as_wikidata_sexo,cod_lesividad,lesividad,coordenada_x_utm,coordenada_y_utm,positiva_alcohol,positiva_droga
2025S000081,01/01/2025,12:00:00,"CALL. JUSTA GARCIA, 3",3,12,Usera,hhtps://wikidata.org/entity/Q953368,Colisión lateral,,car,https://wikidata.org/entity/Q1420,Conductor,Desconocido,unknown,https://wikidata.org/entity/Q24238356,,,439770,4470485,,
2025S000081,01/01/2025,12:00:00,"CALL. JUSTA GARCIA, 3",3,12,Usera,hhtps://wikidata.org/entity/Q953368,Colisión lateral,,car,https://wikidata.org/entity/Q1420,Conductor,Desconocido,unknown,https://wikidata.org/entity/Q24238356,,,439770,4470485,false,
2025S000082,01/01/2025,12:30:00,AVDA. NICETO ALCALA ZAMORA / CALL. JULIO CASARES,3,16,Hortaleza,hhtps://wikidata.org/entity/Q1928529,Choque contra obstáculo fijo,Despejado,car,https://wikidata.org/entity/Q1420,Conductor,Desconocido,unknown,https://wikidata.org/entity/Q24238356,,,445225,4482368,false,
2025S000082,01/01/2025,12:30:00,AVDA. NICETO ALCALA ZAMORA / CALL. JULIO CASARES,3,16,Hortaleza,hhtps://wikidata.org/entity/Q1928529,Choque contra obstáculo fijo,Despejado,car,https://wikidata.org/entity/Q1420,Conductor,Desconocido,unknown,https://wikidata.org/entity/Q24238356,,,445225,4482368,false,
2025S000085,01/01/2025,14:40:00,CALL. SANTUARIO / CALL. CRISTO DE LEPANTO,64,12,Usera,hhtps://wikidata.org/entity/Q953368,Alcance,Despejado,motorcycle,https://wikidata.org/entity/Q34493,Conductor,De 30 a 34 años,female,https://wikidata.org/entity/Q6581072,3,Ingreso superior a 24 horas,440626,4470360,false,
2025S000085,01/01/2025,14:40:00,CALL. SANTUARIO / CALL. CRISTO DE LEPANTO,64,12,Usera,hhtps://wikidata.org/entity/Q953368,Alcance,Despejado,car,https://wikidata.org/entity/Q1420,Conductor,De 35 a 39 años,male,https://wikidata.org/entity/Q6581097,14,Sin asistencia sanitaria,440626,4470360,false,
2025S000085,01/01/2025,14:40:00,CALL. SANTUARIO / CALL. CRISTO DE LEPANTO,64,12,Usera,hhtps://wikidata.org/entity/Q953368,Alcance,Despejado,car,https://wikidata.org/entity/Q1420,Conductor,Desconocido,unknown,https://wikidata.org/entity/Q24238356,,,440626,4470360,false,
2025S000085,01/01/2025,14:40:00,CALL. SANTUARIO / CALL. CRISTO DE LEPANTO,64,12,Usera,hhtps://wikidata.org/entity/Q953368,Alcance,Despejado,car,https://wikidata.org/entity/Q1420,Pasajero,De 21 a 24 años,male,https://wikidata.org/entity/Q6581097,14,Sin asistencia sanitaria,440626,4470360,false,
2025S000086,01/01/2025,14:50:00,"PLAZA. ALSACIA, 1",1,20,San Blas-Canillejas,hhtps://wikidata.org/entity/Q2001937,Choque contra obstáculo fijo,Despejado,car,https://wikidata.org/entity/Q1420,Conductor,De 50 a 54 años,male,https://wikidata.org/entity/Q6581097,14,Sin asistencia sanitaria,447046,4474268,false,true
2025S000087,01/01/2025,15:00:00,GTA. OSWALDO PAYA SARDIÑAS / CALL. LAS PEDROÑERAS,0,16,Hortaleza,hhtps://wikidata.org/entity/Q1928529,Colisión fronto-lateral,Despejado,car,https://wikidata.org/entity/Q1420,Conductor,De 18 a 20 años,male,https://wikidata.org/entity/Q6581097,,,446111,4479587,false,
2025S000087,01/01/2025,15:00:00,GTA. OSWALDO PAYA SARDIÑAS / CALL. LAS PEDROÑERAS,0,16,Hortaleza,hhtps://wikidata.org/entity/Q1928529,Colisión fronto-lateral,Despejado,car,https://wikidata.org/entity/Q1420,Conductor,De 45 a 49 años,male,https://wikidata.org/entity/Q6581097,14,Sin asistencia sanitaria,446111,4479587,false,
2025S000087,01/01/2025,15:00:00,GTA. OSWALDO PAYA SARDIÑAS / CALL. LAS PEDROÑERAS,0,16,Hortaleza,hhtps://wikidata.org/entity/Q1928529,Colisión fronto-lateral,Despejado,car,https://wikidata.org/entity/Q1420,Pasajero,De 10 a 14 años,female,https://wikidata.org/entity/Q6581072,,,446111,4479587,false,
2025S000087,01/01/2025,15:00:00,GTA. OSWALDO PAYA SARDIÑAS / CALL. LAS PEDROÑERAS,0,16,Hortaleza,hhtps://wikidata.org/entity/Q1928529,Colisión fronto-lateral,Despejado,car,https://wikidata.org/entity/Q1420,Pasajero,De 50 a 54 años,male,https://wikidata.org/entity/Q6581097,,,446111,4479587,false,
2025S000088,01/01/2025,17:10:00,CALL. OCA / CALL. GENERAL RICARDOS,2,11,Carabanchel,hhtps://wikidata.org/entity/Q1001991,Otro,Despejado,bicycle,https://wikidata.org/entity/Q11442,Conductor,De 35 a 39 años,male,https://wikidata.org/entity/Q6581097,7,Asistencia sanitaria sólo en el lugar del accidente,437920,4471163,false,
2025S000088,01/01/2025,17:10:00,CALL. OCA / CALL. GENERAL RICARDOS,2,11,Carabanchel,hhtps://wikidata.org/entity/Q1001991,Otro,Despejado,car,https://wikidata.org/entity/Q1420,Conductor,De 45 a 49 años,male,https://wikidata.org/entity/Q6581097,14,Sin asistencia sanitaria,437920,4471163,false,
2025S000089,01/01/2025,17:15:00,"CALL. DOCTOR CASTELO, 49",49,3,Retiro,hhtps://wikidata.org/entity/Q2002296,Colisión lateral,,car,https://wikidata.org/entity/Q1420,Conductor,De 40 a 44 años,female,https://wikidata.org/entity/Q6581072,,,443056,4474604,false,
2025S000089,01/01/2025,17:15:00,"CALL. DOCTOR CASTELO, 49",49,3,Retiro,hhtps://wikidata.org/entity/Q2002296,Colisión lateral,,car,https://wikidata.org/entity/Q1420,Conductor,De 45 a 49 años,female,https://wikidata.org/entity/Q6581072,,,443056,4474604,false,
2025S000095,01/01/2025,19:50:00,"CALL. ISABELITA USERA, 26",26,12,Usera,hhtps://wikidata.org/entity/Q953368,Alcance,Despejado,car,https://wikidata.org/entity/Q1420,Conductor,De 35 a 39 años,female,https://wikidata.org/entity/Q6581072,14,Sin asistencia sanitaria,439909,4470633,false,
2025S000095,01/01/2025,19:50:00,"CALL. ISABELITA USERA, 26",26,12,Usera,hhtps://wikidata.org/entity/Q953368,Alcance,Despejado,car,https://wikidata.org/entity/Q1420,Conductor,De 40 a 44 años,female,https://wikidata.org/entity/Q6581072,14,Sin asistencia sanitaria,439909,4470633,false,
2025S000097,01/01/2025,19:45:00,CALL. GENEROSIDAD / CALL. VILLAFUERTE,22,17,Villaverde,hhtps://wikidata.org/entity/Q919536,Caída,Despejado,bicycle,https://wikidata.org/entity/Q11442,Conductor,De 30 a 34 años,male,https://wikidata.org/entity/Q6581097,7,Asistencia sanitaria sólo en el lugar del accidente,441441,4467570,false,
2025S000099,01/01/2025,18:52:00,"CALL. CARDENAL SILICEO, 21",21,5,Chamartín,hhtps://wikidata.org/entity/Q1766348,Choque contra obstáculo fijo,Despejado,car,https://wikidata.org/entity/Q1420,Conductor,Desconocido,unknown,https://wikidata.org/entity/Q24238356,,,443148,4477296,false,
2025S000099,01/01/2025,18:52:00,"CALL. CARDENAL SILICEO, 21",21,5,Chamartín,hhtps://wikidata.org/entity/Q1766348,Choque contra obstáculo fijo,Despejado,car,https://wikidata.org/entity/Q1420,Conductor,Desconocido,unknown,https://wikidata.org/entity/Q24238356,,,443148,4477296,false,
2025S000100,01/01/2025,14:30:00,CALL. FRANCISCO VILLAESPESA / CALL. LAGO CONSTANZA,69,15,Ciudad Lineal,hhtps://wikidata.org/entity/Q1763694,Colisión lateral,Despejado,car,https://wikidata.org/entity/Q1420,Conductor,De 55 a 59 años,male,https://wikidata.org/entity/Q6581097,14,Sin asistencia sanitaria,445215,4475591,false,
2025S000100,01/01/2025,14:30:00,CALL. FRANCISCO VILLAESPESA / CALL. LAGO CONSTANZA,69,15,Ciudad Lineal,hhtps://wikidata.org/entity/Q1763694,Colisión lateral,Despejado,car,https://wikidata.org/entity/Q1420,Conductor,De 55 a 59 años,female,https://wikidata.org/entity/Q6581072,14,Sin asistencia sanitaria,445215,4475591,false,
2025S000100,01/01/2025,14:30:00,CALL. FRANCISCO VILLAESPESA / CALL. LAGO CONSTANZA,69,15,Ciudad Lineal,hhtps://wikidata.org/entity/Q1763694,Colisión lateral,Despejado,car,https://wikidata.org/entity/Q1420,Pasajero,De 25 a 29 años,female,https://wikidata.org/entity/Q6581072,14,Sin asistencia sanitaria,445215,4475591,false,
2025S000100,01/01/2025,14:30:00,CALL. FRANCISCO VILLAESPESA / CALL. LAGO CONSTANZA,69,15,Ciudad Lineal,hhtps://wikidata.org/entity/Q1763694,Colisión lateral,Despejado,car,https://wikidata.org/entity/Q1420,Pasajero,De 60 a 64 años,male,https://wikidata.org/entity/Q6581097,14,Sin asistencia sanitaria,445215,4475591,false,
2025S000100,01/01/2025,14:30:00,CALL. FRANCISCO VILLAESPESA / CALL. LAGO CONSTANZA,69,15,Ciudad Lineal,hhtps://wikidata.org/entity/Q1763694,Colisión lateral,Despejado,car,https://wikidata.org/entity/Q1420,Pasajero,Más de 74 años,female,https://wikidata.org/entity/Q6581072,14,Sin asistencia sanitaria,445215,4475591,false,
2025S000101,01/01/2025,19:35:00,CALL. VALLE DE MENA / CALL. CANDIDO MATEOS,2,8,Fuencarral-El Pardo,hhtps://wikidata.org/entity/Q656196,Colisión lateral,Despejado,car,https://wikidata.org/entity/Q1420,Conductor,De 21 a 24 años,male,https://wikidata.org/entity/Q6581097,,,439059,4480288,false,
2025S000101,01/01/2025,19:35:00,CALL. VALLE DE MENA / CALL. CANDIDO MATEOS,2,8,Fuencarral-El Pardo,hhtps://wikidata.org/entity/Q656196,Colisión lateral,Despejado,car,https://wikidata.org/entity/Q1420,Conductor,De 40 a 44 años,male,https://wikidata.org/entity/Q6581097,,,439059,4480288,false,
2025S000101,01/01/2025,19:35:00,CALL. VALLE DE MENA / CALL. CANDIDO MATEOS,2,8,Fuencarral-El Pardo,hhtps://wikidata.org/entity/Q656196,Colisión lateral,Despejado,car,https://wikidata.org/entity/Q1420,Pasajero,De 35 a 39 años,female,https://wikidata.org/entity/Q6581072,,,439059,4480288,false,
2025S000101,01/01/2025,19:35:00,CALL. VALLE DE MENA / CALL. CANDIDO MATEOS,2,8,Fuencarral-El Pardo,hhtps://wikidata.org/entity/Q656196,Colisión lateral,Despejado,car,https://wikidata.org/entity/Q1420,Pasajero,Menor de 5 años,female,https://wikidata.org/entity/Q6581072,,,439059,4480288,false,
2025S000102,01/01/2025,19:50:00,CALL. SAMANIEGO / CALL. ARRASTARIA,3,20,San Blas-Canillejas,hhtps://wikidata.org/entity/Q2001937,Colisión fronto-lateral,Despejado,motorcycle,https://wikidata.org/entity/Q34493,Conductor,De 30 a 34 años,male,https://wikidata.org/entity/Q6581097,7,Asistencia sanitaria sólo en el lugar del accidente,450387,4477438,false,
2025S000102,01/01/2025,19:50:00,CALL. SAMANIEGO / CALL. ARRASTARIA,3,20,San Blas-Canillejas,hhtps://wikidata.org/entity/Q2001937,Colisión fronto-lateral,Despejado,car,https://wikidata.org/entity/Q1420,Conductor,De 55 a 59 años,male,https://wikidata.org/entity/Q6581097,14,Sin asistencia sanitaria,450387,4477438,false,
2025S000102,01/01/2025,19:50:00,CALL. SAMANIEGO / CALL. ARRASTARIA,3,20,San Blas-Canillejas,hhtps://wikidata.org/entity/Q2001937,Colisión fronto-lateral,Despejado,car,https://wikidata.org/entity/Q1420,Pasajero,De 15 a 17 años,female,https://wikidata.org/entity/Q6581072,14,Sin asistencia sanitaria,450387,4477438,false,
2025S000102,01/01/2025,19:50:00,CALL. SAMANIEGO / CALL. ARRASTARIA,3,20,San Blas-Canillejas,hhtps://wikidata.org/entity/Q2001937,Colisión fronto-lateral,Despejado,car,https://wikidata.org/entity/Q1420,Pasajero,De 50 a 54 años,female,https://wikidata.org/entity/Q6581072,14,Sin asistencia sanitaria,450387,4477438,false,
2025S000103,01/01/2025,20:20:00,CALL. PUERTO ALTO / CALL. SIERRA DEL CASTILLO,35,13,Puente de Vallecas,hhtps://wikidata.org/entity/Q2003054,Choque contra obstáculo fijo,Despejado,car,https://wikidata.org/entity/Q1420,Conductor,De 60 a 64 años,male,https://wikidata.org/entity/Q6581097,,,443283,4471608,false,
2025S000103,01/01/2025,20:20:00,CALL. PUERTO ALTO / CALL. SIERRA DEL CASTILLO,35,13,Puente de Vallecas,hhtps://wikidata.org/entity/Q2003054,Choque contra obstáculo fijo,Despejado,car,https://wikidata.org/entity/Q1420,Conductor,Desconocido,unknown,https://wikidata.org/entity/Q24238356,,,443283,4471608,false,
2025S000104,01/01/2025,20:00:00,AVDA. CANILLEJAS A VICALVARO / CALL. ALBAIDA,69,20,San Blas-Canillejas,hhtps://wikidata.org/entity/Q2001937,Colisión fronto-lateral,Despejado,off-road vehicle,https://wikidata.org/entity/Q946596,Conductor,De 40 a 44 años,male,https://wikidata.org/entity/Q6581097,14,Sin asistencia sanitaria,448086,4476110,false,
2025S000104,01/01/2025,20:00:00,AVDA. CANILLEJAS A VICALVARO / CALL. ALBAIDA,69,20,San Blas-Canillejas,hhtps://wikidata.org/entity/Q2001937,Colisión fronto-lateral,Despejado,off-road vehicle,https://wikidata.org/entity/Q946596,Pasajero,De 35 a 39 años,female,https://wikidata.org/entity/Q6581072,14,Sin asistencia sanitaria,448086,4476110,false,
2025S000104,01/01/2025,20:00:00,AVDA. CANILLEJAS A VICALVARO / CALL. ALBAIDA,69,20,San Blas-Canillejas,hhtps://wikidata.org/entity/Q2001937,Colisión fronto-lateral,Despejado,car,https://wikidata.org/entity/Q1420,Conductor,De 55 a 59 años,female,https://wikidata.org/entity/Q6581072,14,Sin asistencia sanitaria,448086,4476110,false,
2025S000104,01/01/2025,20:00:00,AVDA. CANILLEJAS A VICALVARO / CALL. ALBAIDA,69,20,San Blas-Canillejas,hhtps://wikidata.org/entity/Q2001937,Colisión fronto-lateral,Despejado,car,https://wikidata.org/entity/Q1420,Pasajero,Más de 74 años,female,https://wikidata.org/entity/Q6581072,1,Atención en urgencias sin posterior ingreso,448086,4476110,false,
2025S000105,01/01/2025,20:11:00,"CALL. PAUL GUINARD, 3",3,9,Moncloa-Aravaca,hhtps://wikidata.org/entity/Q2017682,Choque contra obstáculo fijo,Despejado,car,https://wikidata.org/entity/Q1420,Conductor,De 45 a 49 años,female,https://wikidata.org/entity/Q6581072,14,Sin asistencia sanitaria,438089,4477031,false,
2025S000105,01/01/2025,20:11:00,"CALL. PAUL GUINARD, 3",3,9,Moncloa-Aravaca,hhtps://wikidata.org/entity/Q2017682,Choque contra obstáculo fijo,Despejado,car,https://wikidata.org/entity/Q1420,Pasajero,Más de 74 años,female,https://wikidata.org/entity/Q6581072,7,Asistencia sanitaria sólo en el lugar del accidente,438089,4477031,false,
2025S000106,01/01/2025,20:50:00,"AVDA. VALLADOLID, 7",7,9,Moncloa-Aravaca,hhtps://wikidata.org/entity/Q2017682,Alcance,Despejado,car,https://wikidata.org/entity/Q1420,Conductor,De 45 a 49 años,female,https://wikidata.org/entity/Q6581072,14,Sin asistencia sanitaria,438329,4475310,false,
2025S000106,01/01/2025,20:50:00,"AVDA. VALLADOLID, 7",7,9,Moncloa-Aravaca,hhtps://wikidata.org/entity/Q2017682,Alcance,Despejado,car,https://wikidata.org/entity/Q1420,Conductor,De 60 a 64 años,male,https://wikidata.org/entity/Q6581097,14,Sin asistencia sanitaria,438329,4475310,false,
2025S000106,01/01/2025,20:50:00,"AVDA. VALLADOLID, 7",7,9,Moncloa-Aravaca,hhtps://wikidata.org/entity/Q2017682,Alcance,Despejado,car,https://wikidata.org/entity/Q1420,Pasajero,De 10 a 14 años,female,https://wikidata.org/entity/Q6581072,14,Sin asistencia sanitaria,438329,4475310,false,
2025S000106,01/01/2025,20:50:00,"AVDA. VALLADOLID, 7",7,9,Moncloa-Aravaca,hhtps://wikidata.org/entity/Q2017682,Alcance,Despejado,car,https://wikidata.org/entity/Q1420,Pasajero,De 15 a 17 años,female,https://wikidata.org/entity/Q6581072,14,Sin asistencia sanitaria,438329,4475310,false,
2025S000106,01/01/2025,20:50:00,"AVDA. VALLADOLID, 7",7,9,Moncloa-Aravaca,hhtps://wikidata.org/entity/Q2017682,Alcance,Despejado,car,https://wikidata.org/entity/Q1420,Pasajero,De 65 a 69 años,male,https://wikidata.org/entity/Q6581097,14,Sin asistencia sanitaria,438329,4475310,false,
2025S000107,01/01/2025,20:15:00,AVDA. MARQUES DE CORBERA / CALL. ALCALDE SAINZ DE BARANDA,1,15,Ciudad Lineal,hhtps://wikidata.org/entity/Q1763694,Alcance,Despejado,car,https://wikidata.org/entity/Q1420,Conductor,De 60 a 64 años,male,https://wikidata.org/entity/Q6581097,14,Sin asistencia sanitaria,444063,4474740,false,
2025S000107,01/01/2025,20:15:00,AVDA. MARQUES DE CORBERA / CALL. ALCALDE SAINZ DE BARANDA,1,15,Ciudad Lineal,hhtps://wikidata.org/entity/Q1763694,Alcance,Despejado,electric vehicle,https://wikidata.org/entity/Q13629441,Conductor,De 45 a 49 años,male,https://wikidata.org/entity/Q6581097,6,Asistencia sanitaria inmediata en centro de salud o mutua,444063,4474740,false,
2025S000108,01/01/2025,21:45:00,"RONDA. VALENCIA, 4",4,1,Centro,hhtps://wikidata.org/entity/Q1763376,Colisión fronto-lateral,,bus,https://wikidata.org/entity/Q5638,Conductor,De 30 a 34 años,male,https://wikidata.org/entity/Q6581097,14,Sin asistencia sanitaria,440600,4473022,false,
2025S000108,01/01/2025,21:45:00,"RONDA. VALENCIA, 4",4,1,Centro,hhtps://wikidata.org/entity/Q1763376,Colisión fronto-lateral,,car,https://wikidata.org/entity/Q1420,Conductor,De 45 a 49 años,male,https://wikidata.org/entity/Q6581097,14,Sin asistencia sanitaria,440600,4473022,false,
2025S000109,01/01/2025,20:30:00,CALL. PONZANO / CALL. RIOS ROSAS,65,7,Chamberí,hhtps://wikidata.org/entity/Q1763370,Alcance,,car,https://wikidata.org/entity/Q1420,Conductor,De 40 a 44 años,male,https://wikidata.org/entity/Q6581097,,,440717,4477078,false,
2025S000109,01/01/2025,20:30:00,CALL. PONZANO / CALL. RIOS ROSAS,65,7,Chamberí,hhtps://wikidata.org/entity/Q1763370,Alcance,,car,https://wikidata.org/entity/Q1420,Conductor,De 50 a 54 años,male,https://wikidata.org/entity/Q6581097,,,440717,4477078,true,
2025S000109,01/01/2025,20:30:00,CALL. PONZANO / CALL. RIOS ROSAS,65,7,Chamberí,hhtps://wikidata.org/entity/Q1763370,Alcance,,car,https://wikidata.org/entity/Q1420,Pasajero,De 30 a 34 años,female,https://wikidata.org/entity/Q6581072,,,440717,4477078,false,
2025S000110,01/01/2025,22:08:00,CALL. MENDEZ ALVARO / AVDA. ENTREVIAS,84,13,Puente de Vallecas,hhtps://wikidata.org/entity/Q2003054,Colisión fronto-lateral,Despejado,motorcycle,https://wikidata.org/entity/Q34493,Conductor,De 50 a 54 años,male,https://wikidata.org/entity/Q6581097,1,Atención en urgencias sin posterior ingreso,442678,4471458,false,
2025S000110,01/01/2025,22:08:00,CALL. MENDEZ ALVARO / AVDA. ENTREVIAS,84,13,Puente de Vallecas,hhtps://wikidata.org/entity/Q2003054,Colisión fronto-lateral,Despejado,car,https://wikidata.org/entity/Q1420,Conductor,De 25 a 29 años,male,https://wikidata.org/entity/Q6581097,14,Sin asistencia sanitaria,442678,4471458,false,
2025S000111,01/01/2025,23:20:00,AUTOV. M-23 / AUTOV. M-40,0,14,Moratalaz,hhtps://wikidata.org/entity/Q2076109,Choque contra obstáculo fijo,Despejado,car,https://wikidata.org/entity/Q1420,Conductor,De 45 a 49 años,male,https://wikidata.org/entity/Q6581097,,,447727,4474083,false,
2025S000112,01/01/2025,23:39:00,CALL. PINTOR EL GRECO / CALL. MARTIN FIERRO,1,9,Moncloa-Aravaca,hhtps://wikidata.org/entity/Q2017682,Caída,Despejado,moped,https://wikidata.org/entity/Q201783,Conductor,De 18 a 20 años,male,https://wikidata.org/entity/Q6581097,1,Atención en urgencias sin posterior ingreso,437840,4476711,false,
2025S000115,01/01/2025,23:35:00,"CALL. ALEJANDRO MORAN, 5",5,11,Carabanchel,hhtps://wikidata.org/entity/Q1001991,Choque contra obstáculo fijo,Despejado,car,https://wikidata.org/entity/Q1420,Conductor,Desconocido,unknown,https://wikidata.org/entity/Q24238356,,,437769,4470951,false,
2025S000115,01/01/2025,23:35:00,"CALL. ALEJANDRO MORAN, 5",5,11,Carabanchel,hhtps://wikidata.org/entity/Q1001991,Choque contra obstáculo fijo,Despejado,car,https://wikidata.org/entity/Q1420,Conductor,Desconocido,unknown,https://wikidata.org/entity/Q24238356,,,437769,4470951,false,
2025S000115,01/01/2025,23:35:00,"CALL. ALEJANDRO MORAN, 5",5,11,Carabanchel,hhtps://wikidata.org/entity/Q1001991,Choque contra obstáculo fijo,Despejado,car,https://wikidata.org/entity/Q1420,Conductor,Desconocido,unknown,https://wikidata.org/entity/Q24238356,,,437769,4470951,false,
2025S000207,01/01/2025,13:20:00,CALL. SERRALLO / CALL. BERRUGUETE,1,6,Tetuán,hhtps://wikidata.org/entity/Q1773540,Choque contra obstáculo fijo,Despejado,car,https://wikidata.org/entity/Q1420,Conductor,De 50 a 54 años,male,https://wikidata.org/entity/Q6581097,14,Sin asistencia sanitaria,440227,4479010,false,
2025S000216,01/01/2025,12:30:00,CALL. AYERBE / CALL. PARROCO MAXIMO MARTINEZ DE CASTRO,2,21,Barajas,hhtps://wikidata.org/entity/Q807230,Colisión fronto-lateral,Despejado,car,https://wikidata.org/entity/Q1420,Conductor,De 55 a 59 años,male,https://wikidata.org/entity/Q6581097,,,450832,4479940,false,
2025S000216,01/01/2025,12:30:00,CALL. AYERBE / CALL. PARROCO MAXIMO MARTINEZ DE CASTRO,2,21,Barajas,hhtps://wikidata.org/entity/Q807230,Colisión fronto-lateral,Despejado,car,https://wikidata.org/entity/Q1420,Conductor,De 55 a 59 años,male,https://wikidata.org/entity/Q6581097,,,450832,4479940,false,
2025S000161,02/01/2025,04:55:00,CALL. MARTINEZ VILLERGAS / CALL. VERDAGUER Y GARCIA,18,15,Ciudad Lineal,hhtps://wikidata.org/entity/Q1763694,Choque contra obstáculo fijo,Despejado,car,https://wikidata.org/entity/Q1420,Conductor,Desconocido,unknown,https://wikidata.org/entity/Q24238356,,,444585,4476880,false,
2025S000161,02/01/2025,04:55:00,CALL. MARTINEZ VILLERGAS / CALL. VERDAGUER Y GARCIA,18,15,Ciudad Lineal,hhtps://wikidata.org/entity/Q1763694,Choque contra obstáculo fijo,Despejado,car,https://wikidata.org/entity/Q1420,Conductor,Desconocido,unknown,https://wikidata.org/entity/Q24238356,,,444585,4476880,false,
2025S000164,02/01/2025,06:45:00,CALL. SAN JAIME / CALL. SIERRA DE GUADALUPE,66,18,Villa de Vallecas,hhtps://wikidata.org/entity/Q1947988,Caída,Despejado,motorcycle,https://wikidata.org/entity/Q34493,Conductor,De 40 a 44 años,male,https://wikidata.org/entity/Q6581097,7,Asistencia sanitaria sólo en el lugar del accidente,447014,4470279,false,
2025S000165,02/01/2025,07:16:00,AVDA. MENENDEZ PELAYO / AVDA. NAZARET,67,3,Retiro,hhtps://wikidata.org/entity/Q2002296,Caída,Despejado,motorcycle,https://wikidata.org/entity/Q34493,Conductor,De 45 a 49 años,male,https://wikidata.org/entity/Q6581097,2,Ingreso inferior o igual a 24 horas,442629,4473641,false,
2025S000197,02/01/2025,07:40:00,"AUTOV. A-4, +00600E",+00600E,13,Puente de Vallecas,hhtps://wikidata.org/entity/Q2003054,Colisión fronto-lateral,Despejado,van,https://wikidata.org/entity/Q193468,Conductor,De 25 a 29 años,male,https://wikidata.org/entity/Q6581097,,,441964,4469781,false,
2025S000197,02/01/2025,07:40:00,"AUTOV. A-4, +00600E",+00600E,13,Puente de Vallecas,hhtps://wikidata.org/entity/Q2003054,Colisión fronto-lateral,Despejado,car,https://wikidata.org/entity/Q1420,Conductor,De 40 a 44 años,male,https://wikidata.org/entity/Q6581097,,,441964,4469781,false,
2025S000197,02/01/2025,07:40:00,"AUTOV. A-4, +00600E",+00600E,13,Puente de Vallecas,hhtps://wikidata.org/entity/Q2003054,Colisión fronto-lateral,Despejado,car,https://wikidata.org/entity/Q1420,Conductor,De 65 a 69 años,male,https://wikidata.org/entity/Q6581097,,,441964,4469781,false,
2025S000202,02/01/2025,09:30:00,AVDA. ALBUFERA / CALL. SIERRA DE JAVALAMBRE,11,13,Puente de Vallecas,hhtps://wikidata.org/entity/Q2003054,Alcance,Despejado,bicycle,https://wikidata.org/entity/Q11442,Conductor,De 40 a 44 años,male,https://wikidata.org/entity/Q6581097,7,Asistencia sanitaria sólo en el lugar del accidente,443329,4472101,false,
2025S000202,02/01/2025,09:30:00,AVDA. ALBUFERA / CALL. SIERRA DE JAVALAMBRE,11,13,Puente de Vallecas,hhtps://wikidata.org/entity/Q2003054,Alcance,Despejado,car,https://wikidata.org/entity/Q1420,Conductor,De 40 a 44 años,male,https://wikidata.org/entity/Q6581097,14,Sin asistencia sanitaria,443329,4472101,true,
2025S000202,02/01/2025,09:30:00,AVDA. ALBUFERA / CALL. SIERRA DE JAVALAMBRE,11,13,Puente de Vallecas,hhtps://wikidata.org/entity/Q2003054,Alcance,Despejado,car,https://wikidata.org/entity/Q1420,Pasajero,De 25 a 29 años,female,https://wikidata.org/entity/Q6581072,14,Sin asistencia sanitaria,443329,4472101,false,
2025S000202,02/01/2025,09:30:00,AVDA. ALBUFERA / CALL. SIERRA DE JAVALAMBRE,11,13,Puente de Vallecas,hhtps://wikidata.org/entity/Q2003054,Alcance,Despejado,car,https://wikidata.org/entity/Q1420,Pasajero,De 25 a 29 años,female,https://wikidata.org/entity/Q6581072,14,Sin asistencia sanitaria,443329,4472101,false,
2025S000202,02/01/2025,09:30:00,AVDA. ALBUFERA / CALL. SIERRA DE JAVALAMBRE,11,13,Puente de Vallecas,hhtps://wikidata.org/entity/Q2003054,Alcance,Despejado,car,https://wikidata.org/entity/Q1420,Pasajero,De 30 a 34 años,male,https://wikidata.org/entity/Q6581097,14,Sin asistencia sanitaria,443329,4472101,false,
2025S000203,02/01/2025,11:30:00,CALL. EDGAR NEVILLE / CALL. BASILICA,23,6,Tetuán,hhtps://wikidata.org/entity/Q1773540,Colisión lateral,Despejado,van,https://wikidata.org/entity/Q193468,Conductor,De 35 a 39 años,male,https://wikidata.org/entity/Q6581097,14,Sin asistencia sanitaria,440911,4477860,false,
2025S000203,02/01/2025,11:30:00,CALL. EDGAR NEVILLE / CALL. BASILICA,23,6,Tetuán,hhtps://wikidata.org/entity/Q1773540,Colisión lateral,Despejado,car,https://wikidata.org/entity/Q1420,Conductor,De 25 a 29 años,male,https://wikidata.org/entity/Q6581097,14,Sin asistencia sanitaria,440911,4477860,false,
2025S000206,02/01/2025,10:35:00,AVDA. CIUDAD DE BARCELONA / CALL. DOCTOR ESQUERDO,190,3,Retiro,hhtps://wikidata.org/entity/Q2002296,Choque contra obstáculo fijo,Despejado,car,https://wikidata.org/entity/Q1420,Conductor,De 50 a 54 años,female,https://wikidata.org/entity/Q6581072,7,Asistencia sanitaria sólo en el lugar del accidente,442746,4472502,false,
2025S000208,02/01/2025,11:16:00,CALL. GUETARIA / CALL. ALZOLA,90,12,Usera,hhtps://wikidata.org/entity/Q953368,Choque contra obstáculo fijo,Despejado,heavy equipment,https://wikidata.org/entity/Q874311,Conductor,De 50 a 54 años,male,https://wikidata.org/entity/Q6581097,,,439239,4468858,false,
