num_expediente,fecha,hora,localizacion,numero,cod_distrito,distrito,same_as_wikidata_distrito,tipo_accidente,estado_meteorológico,tipo_vehiculo,same_as_wikidata_tipo_vehiculo,tipo_persona,rango_edad,sexo,same_as_wikidata_sexo,cod_lesividad,lesividad,coordenada_x_utm,coordenada_y_utm,positiva_alcohol,positiva_droga
2025S000081,2025-01-01T00:00:00Z,12:00,"call. justa garcia, 3",3,12,usera,https://www.wikidata.org/entity/Q953368,colision lateral,,passenger car,https://www.wikidata.org/entity/Q1144312,conductor,desconocido,anonymous,https://www.wikidata.org/entity/Q4233718,,,439770,4470485,,
2025S000081,2025-01-01T00:00:00Z,12:00,"call. justa garcia, 3",3,12,usera,https://www.wikidata.org/entity/Q953368,colision lateral,,passenger car,https://www.wikidata.org/entity/Q1144312,conductor,desconocido,anonymous,https://www.wikidata.org/entity/Q4233718,,,439770,4470485,false,
2025S000082,2025-01-01T00:00:00Z,12:30,avda. niceto alcala zamora / call. julio casares,3,16,hortaleza,https://www.wikidata.org/entity/Q1928529,choque contra obstaculo fijo,despejado,passenger car,https://www.wikidata.org/entity/Q1144312,conductor,desconocido,anonymous,https://www.wikidata.org/entity/Q4233718,,,445225,4482368,false,
2025S000085,2025-01-01T00:00:00Z,14:40,call. santuario / call. cristo de lepanto,64,12,usera,https://www.wikidata.org/entity/Q953368,alcance,despejado,motorcycle,https://www.wikidata.org/entity/Q34493,conductor,30-34,woman,https://www.wikidata.org/entity/Q467,3,ingreso superior a 24 horas,440626,4470360,false,
2025S000085,2025-01-01T00:00:00Z,14:40,call. santuario / call. cristo de lepanto,64,12,usera,https://www.wikidata.org/entity/Q953368,alcance,despejado,passenger car,https://www.wikidata.org/entity/Q1144312,conductor,35-39,man,https://www.wikidata.org/entity/Q8441,14,sin asistencia sanitaria,440626,4470360,false,
2025S000085,2025-01-01T00:00:00Z,14:40,call. santuario / call. cristo de lepanto,64,12,usera,https://www.wikidata.org/entity/Q953368,alcance,despejado,passenger car,https://www.wikidata.org/entity/Q1144312,conductor,desconocido,anonymous,https://www.wikidata.org/entity/Q4233718,,,440626,4470360,false,
2025S000085,2025-01-01T00:00:00Z,14:40,call. santuario / call. cristo de lepanto,64,12,usera,https://www.wikidata.org/entity/Q953368,alcance,despejado,passenger car,https://www.wikidata.org/entity/Q1144312,pasajero,21-24,man,https://www.wikidata.org/entity/Q8441,14,sin asistencia sanitaria,440626,4470360,false,
2025S000086,2025-01-01T00:00:00Z,14:50,"plaza. alsacia, 1",1,20,san blas-canillejas,https://www.wikidata.org/entity/Q2001937,choque contra obstaculo fijo,despejado,passenger car,https://www.wikidata.org/entity/Q1144312,conductor,50-54,man,https://www.wikidata.org/entity/Q8441,14,sin asistencia sanitaria,447046,4474268,false,false
2025S000087,2025-01-01T00:00:00Z,15:00,gta. oswaldo paya sardiñas / call. las pedroñeras,0,16,hortaleza,https://www.wikidata.org/entity/Q1928529,colision fronto-lateral,despejado,passenger car,https://www.wikidata.org/entity/Q1144312,conductor,18-20,man,https://www.wikidata.org/entity/Q8441,,,446111,4479587,false,
2025S000087,2025-01-01T00:00:00Z,15:00,gta. oswaldo paya sardiñas / call. las pedroñeras,0,16,hortaleza,https://www.wikidata.org/entity/Q1928529,colision fronto-lateral,despejado,passenger car,https://www.wikidata.org/entity/Q1144312,conductor,45-49,man,https://www.wikidata.org/entity/Q8441,14,sin asistencia sanitaria,446111,4479587,false,
2025S000087,2025-01-01T00:00:00Z,15:00,gta. oswaldo paya sardiñas / call. las pedroñeras,0,16,hortaleza,https://www.wikidata.org/entity/Q1928529,colision fronto-lateral,despejado,passenger car,https://www.wikidata.org/entity/Q1144312,pasajero,10-14,woman,https://www.wikidata.org/entity/Q467,,,446111,4479587,false,
2025S000087,2025-01-01T00:00:00Z,15:00,gta. oswaldo paya sardiñas / call. las pedroñeras,0,16,hortaleza,https://www.wikidata.org/entity/Q1928529,colision fronto-lateral,despejado,passenger car,https://www.wikidata.org/entity/Q1144312,pasajero,50-54,man,https://www.wikidata.org/entity/Q8441,,,446111,4479587,false,
2025S000088,2025-01-01T00:00:00Z,17:10,call. oca / call. general ricardos,2,11,carabanchel,https://www.wikidata.org/entity/Q1001991,otro,despejado,bicycle,https://www.wikidata.org/entity/Q11442,conductor,35-39,man,https://www.wikidata.org/entity/Q8441,7,asistencia sanitaria sólo en el lugar del accidente,437920,4471163,false,
2025S000088,2025-01-01T00:00:00Z,17:10,call. oca / call. general ricardos,2,11,carabanchel,https://www.wikidata.org/entity/Q1001991,otro,despejado,passenger car,https://www.wikidata.org/entity/Q1144312,conductor,45-49,man,https://www.wikidata.org/entity/Q8441,14,sin asistencia sanitaria,437920,4471163,false,
2025S000089,2025-01-01T00:00:00Z,17:15,"call. doctor castelo, 49",49,3,retiro,https://www.wikidata.org/entity/Q2002296,colision lateral,,passenger car,https://www.wikidata.org/entity/Q1144312,conductor,40-44,woman,https://www.wikidata.org/entity/Q467,,,443056,4474604,false,
2025S000089,2025-01-01T00:00:00Z,17:15,"call. doctor castelo, 49",49,3,retiro,https://www.wikidata.org/entity/Q2002296,colision lateral,,passenger car,https://www.wikidata.org/entity/Q1144312,conductor,45-49,woman,https://www.wikidata.org/entity/Q467,,,443056,4474604,false,
2025S000095,2025-01-01T00:00:00Z,19:50,"call. isabelita usera, 26",26,12,usera,https://www.wikidata.org/entity/Q953368,alcance,despejado,passenger car,https://www.wikidata.org/entity/Q1144312,conductor,35-39,woman,https://www.wikidata.org/entity/Q467,14,sin asistencia sanitaria,439909,4470633,false,
2025S000095,2025-01-01T00:00:00Z,19:50,"call. isabelita usera, 26",26,12,usera,https://www.wikidata.org/entity/Q953368,alcance,despejado,passenger car,https://www.wikidata.org/entity/Q1144312,conductor,40-44,woman,https://www.wikidata.org/entity/Q467,14,sin asistencia sanitaria,439909,4470633,false,
2025S000097,2025-01-01T00:00:00Z,19:45,call. generosidad / call. villafuerte,22,17,villaverde,https://www.wikidata.org/entity/Q919536,caida,despejado,bicycle,https://www.wikidata.org/entity/Q11442,conductor,30-34,man,https://www.wikidata.org/entity/Q8441,7,asistencia sanitaria sólo en el lugar del accidente,441441,4467570,false,
2025S000099,2025-01-01T00:00:00Z,18:52,"call. cardenal siliceo, 21",21,5,chamartin,https://www.wikidata.org/entity/Q1766348,choque contra obstaculo fijo,despejado,passenger car,https://www.wikidata.org/entity/Q1144312,conductor,desconocido,anonymous,https://www.wikidata.org/entity/Q4233718,,,443148,4477296,false,
2025S000100,2025-01-01T00:00:00Z,14:30,call. francisco villaespesa / call. lago constanza,69,15,ciudad lineal,https://www.wikidata.org/entity/Q1763694,colision lateral,despejado,passenger car,https://www.wikidata.org/entity/Q1144312,conductor,55-59,man,https://www.wikidata.org/entity/Q8441,14,sin asistencia sanitaria,445215,4475591,false,
2025S000100,2025-01-01T00:00:00Z,14:30,call. francisco villaespesa / call. lago constanza,69,15,ciudad lineal,https://www.wikidata.org/entity/Q1763694,colision lateral,despejado,passenger car,https://www.wikidata.org/entity/Q1144312,conductor,55-59,woman,https://www.wikidata.org/entity/Q467,14,sin asistencia sanitaria,445215,4475591,false,
2025S000100,2025-01-01T00:00:00Z,14:30,call. francisco villaespesa / call. lago constanza,69,15,ciudad lineal,https://www.wikidata.org/entity/Q1763694,colision lateral,despejado,passenger car,https://www.wikidata.org/entity/Q1144312,pasajero,25-29,woman,https://www.wikidata.org/entity/Q467,14,sin asistencia sanitaria,445215,4475591,false,
2025S000100,2025-01-01T00:00:00Z,14:30,call. francisco villaespesa / call. lago constanza,69,15,ciudad lineal,https://www.wikidata.org/entity/Q1763694,colision lateral,despejado,passenger car,https://www.wikidata.org/entity/Q1144312,pasajero,60-64,man,https://www.wikidata.org/entity/Q8441,14,sin asistencia sanitaria,445215,4475591,false,
2025S000100,2025-01-01T00:00:00Z,14:30,call. francisco villaespesa / call. lago constanza,69,15,ciudad lineal,https://www.wikidata.org/entity/Q1763694,colision lateral,despejado,passenger car,https://www.wikidata.org/entity/Q1144312,pasajero,más74,woman,https://www.wikidata.org/entity/Q467,14,sin asistencia sanitaria,445215,4475591,false,
2025S000101,2025-01-01T00:00:00Z,19:35,call. valle de mena / call. candido mateos,2,8,fuencarral-el pardo,https://www.wikidata.org/entity/Q656196,colision lateral,despejado,passenger car,https://www.wikidata.org/entity/Q1144312,conductor,21-24,man,https://www.wikidata.org/entity/Q8441,,,439059,4480288,false,
2025S000101,2025-01-01T00:00:00Z,19:35,call. valle de mena / call. candido mateos,2,8,fuencarral-el pardo,https://www.wikidata.org/entity/Q656196,colision lateral,despejado,passenger car,https://www.wikidata.org/entity/Q1144312,conductor,40-44,man,https://www.wikidata.org/entity/Q8441,,,439059,4480288,false,
2025S000101,2025-01-01T00:00:00Z,19:35,call. valle de mena / call. candido mateos,2,8,fuencarral-el pardo,https://www.wikidata.org/entity/Q656196,colision lateral,despejado,passenger car,https://www.wikidata.org/entity/Q1144312,pasajero,35-39,woman,https://www.wikidata.org/entity/Q467,,,439059,4480288,false,
2025S000101,2025-01-01T00:00:00Z,19:35,call. valle de mena / call. candido mateos,2,8,fuencarral-el pardo,https://www.wikidata.org/entity/Q656196,colision lateral,despejado,passenger car,https://www.wikidata.org/entity/Q1144312,pasajero,menor5,woman,https://www.wikidata.org/entity/Q467,,,439059,4480288,false,
2025S000102,2025-01-01T00:00:00Z,19:50,call. samaniego / call. arrastaria,3,20,san blas-canillejas,https://www.wikidata.org/entity/Q2001937,colision fronto-lateral,despejado,motorcycle sport,https://www.wikidata.org/entity/Q328716,conductor,30-34,man,https://www.wikidata.org/entity/Q8441,7,asistencia sanitaria sólo en el lugar del accidente,450387,4477438,false,
2025S000102,2025-01-01T00:00:00Z,19:50,call. samaniego / call. arrastaria,3,20,san blas-canillejas,https://www.wikidata.org/entity/Q2001937,colision fronto-lateral,despejado,passenger car,https://www.wikidata.org/entity/Q1144312,conductor,55-59,man,https://www.wikidata.org/entity/Q8441,14,sin asistencia sanitaria,450387,4477438,false,
2025S000102,2025-01-01T00:00:00Z,19:50,call. samaniego / call. arrastaria,3,20,san blas-canillejas,https://www.wikidata.org/entity/Q2001937,colision fronto-lateral,despejado,passenger car,https://www.wikidata.org/entity/Q1144312,pasajero,15-17,woman,https://www.wikidata.org/entity/Q467,14,sin asistencia sanitaria,450387,4477438,false,
2025S000102,2025-01-01T00:00:00Z,19:50,call. samaniego / call. arrastaria,3,20,san blas-canillejas,https://www.wikidata.org/entity/Q2001937,colision fronto-lateral,despejado,passenger car,https://www.wikidata.org/entity/Q1144312,pasajero,50-54,woman,https://www.wikidata.org/entity/Q467,14,sin asistencia sanitaria,450387,4477438,false,
2025S000103,2025-01-01T00:00:00Z,20:20,call. puerto alto / call. sierra del castillo,35,13,puente de vallecas,https://www.wikidata.org/entity/Q2003054,choque contra obstaculo fijo,despejado,passenger car,https://www.wikidata.org/entity/Q1144312,conductor,60-64,man,https://www.wikidata.org/entity/Q8441,,,443283,4471608,false,
2025S000103,2025-01-01T00:00:00Z,20:20,call. puerto alto / call. sierra del castillo,35,13,puente de vallecas,https://www.wikidata.org/entity/Q2003054,choque contra obstaculo fijo,despejado,passenger car,https://www.wikidata.org/entity/Q1144312,conductor,desconocido,anonymous,https://www.wikidata.org/entity/Q4233718,,,443283,4471608,false,
2025S000104,2025-01-01T00:00:00Z,20:00,avda. canillejas a vicalvaro / call. albaida,69,20,san blas-canillejas,https://www.wikidata.org/entity/Q2001937,colision fronto-lateral,despejado,off-road vehicle,https://www.wikidata.org/entity/Q946596,conductor,40-44,man,https://www.wikidata.org/entity/Q8441,14,sin asistencia sanitaria,448086,4476110,false,
2025S000104,2025-01-01T00:00:00Z,20:00,avda. canillejas a vicalvaro / call. albaida,69,20,san blas-canillejas,https://www.wikidata.org/entity/Q2001937,colision fronto-lateral,despejado,off-road vehicle,https://www.wikidata.org/entity/Q946596,pasajero,35-39,woman,https://www.wikidata.org/entity/Q467,14,sin asistencia sanitaria,448086,4476110,false,
2025S000104,2025-01-01T00:00:00Z,20:00,avda. canillejas a vicalvaro / call. albaida,69,20,san blas-canillejas,https://www.wikidata.org/entity/Q2001937,colision fronto-lateral,despejado,passenger car,https://www.wikidata.org/entity/Q1144312,conductor,55-59,woman,https://www.wikidata.org/entity/Q467,14,sin asistencia sanitaria,448086,4476110,false,
2025S000104,2025-01-01T00:00:00Z,20:00,avda. canillejas a vicalvaro / call. albaida,69,20,san blas-canillejas,https://www.wikidata.org/entity/Q2001937,colision fronto-lateral,despejado,passenger car,https://www.wikidata.org/entity/Q1144312,pasajero,más74,woman,https://www.wikidata.org/entity/Q467,1,atención en urgencias sin posterior ingreso,448086,4476110,false,
2025S000105,2025-01-01T00:00:00Z,20:11,"call. paul guinard, 3",3,9,moncloa-aravaca,https://www.wikidata.org/entity/Q2017682,choque contra obstaculo fijo,despejado,passenger car,https://www.wikidata.org/entity/Q1144312,conductor,45-49,woman,https://www.wikidata.org/entity/Q467,14,sin asistencia sanitaria,438089,4477031,false,
2025S000105,2025-01-01T00:00:00Z,20:11,"call. paul guinard, 3",3,9,moncloa-aravaca,https://www.wikidata.org/entity/Q2017682,choque contra obstaculo fijo,despejado,passenger car,https://www.wikidata.org/entity/Q1144312,pasajero,más74,woman,https://www.wikidata.org/entity/Q467,7,asistencia sanitaria sólo en el lugar del accidente,438089,4477031,false,
2025S000106,2025-01-01T00:00:00Z,20:50,"avda. valladolid, 7",7,9,moncloa-aravaca,https://www.wikidata.org/entity/Q2017682,alcance,despejado,passenger car,https://www.wikidata.org/entity/Q1144312,conductor,45-49,woman,https://www.wikidata.org/entity/Q467,14,sin asistencia sanitaria,438329,4475310,false,
2025S000106,2025-01-01T00:00:00Z,20:50,"avda. valladolid, 7",7,9,moncloa-aravaca,https://www.wikidata.org/entity/Q2017682,alcance,despejado,passenger car,https://www.wikidata.org/entity/Q1144312,conductor,60-64,man,https://www.wikidata.org/entity/Q8441,14,sin asistencia sanitaria,438329,4475310,false,
2025S000106,2025-01-01T00:00:00Z,20:50,"avda. valladolid, 7",7,9,moncloa-aravaca,https://www.wikidata.org/entity/Q2017682,alcance,despejado,passenger car,https://www.wikidata.org/entity/Q1144312,pasajero,10-14,woman,https://www.wikidata.org/entity/Q467,14,sin asistencia sanitaria,438329,4475310,false,
2025S000106,2025-01-01T00:00:00Z,20:50,"avda. valladolid, 7",7,9,moncloa-aravaca,https://www.wikidata.org/entity/Q2017682,alcance,despejado,passenger car,https://www.wikidata.org/entity/Q1144312,pasajero,15-17,woman,https://www.wikidata.org/entity/Q467,14,sin asistencia sanitaria,438329,4475310,false,
2025S000106,2025-01-01T00:00:00Z,20:50,"avda. valladolid, 7",7,9,moncloa-aravaca,https://www.wikidata.org/entity/Q2017682,alcance,despejado,passenger car,https://www.wikidata.org/entity/Q1144312,pasajero,65-69,man,https://www.wikidata.org/entity/Q8441,14,sin asistencia sanitaria,438329,4475310,false,
2025S000107,2025-01-01T00:00:00Z,20:15,avda. marques de corbera / call. alcalde sainz de baranda,1,15,ciudad lineal,https://www.wikidata.org/entity/Q1763694,alcance,despejado,passenger car,https://www.wikidata.org/entity/Q1144312,conductor,60-64,man,https://www.wikidata.org/entity/Q8441,14,sin asistencia sanitaria,444063,4474740,false,
2025S000107,2025-01-01T00:00:00Z,20:15,avda. marques de corbera / call. alcalde sainz de baranda,1,15,ciudad lineal,https://www.wikidata.org/entity/Q1763694,alcance,despejado,electric scooter,https://www.wikidata.org/entity/Q1327012,conductor,45-49,man,https://www.wikidata.org/entity/Q8441,6,asistencia sanitaria inmediata en centro de salud o mutua,444063,4474740,false,
2025S000108,2025-01-01T00:00:00Z,21:45,"ronda. valencia, 4",4,1,centro,https://www.wikidata.org/entity/Q1763376,colision fronto-lateral,,bus,https://www.wikidata.org/entity/Q5638,conductor,30-34,man,https://www.wikidata.org/entity/Q8441,14,sin asistencia sanitaria,440600,4473022,false,
2025S000108,2025-01-01T00:00:00Z,21:45,"ronda. valencia, 4",4,1,centro,https://www.wikidata.org/entity/Q1763376,colision fronto-lateral,,passenger car,https://www.wikidata.org/entity/Q1144312,conductor,45-49,man,https://www.wikidata.org/entity/Q8441,14,sin asistencia sanitaria,440600,4473022,false,
2025S000109,2025-01-01T00:00:00Z,20:30,call. ponzano / call. rios rosas,65,7,chamberi,https://www.wikidata.org/entity/Q1763370,alcance,,passenger car,https://www.wikidata.org/entity/Q1144312,conductor,40-44,man,https://www.wikidata.org/entity/Q8441,,,440717,4477078,false,
2025S000109,2025-01-01T00:00:00Z,20:30,call. ponzano / call. rios rosas,65,7,chamberi,https://www.wikidata.org/entity/Q1763370,alcance,,passenger car,https://www.wikidata.org/entity/Q1144312,conductor,50-54,man,https://www.wikidata.org/entity/Q8441,,,440717,4477078,true,
2025S000109,2025-01-01T00:00:00Z,20:30,call. ponzano / call. rios rosas,65,7,chamberi,https://www.wikidata.org/entity/Q1763370,alcance,,passenger car,https://www.wikidata.org/entity/Q1144312,pasajero,30-34,woman,https://www.wikidata.org/entity/Q467,,,440717,4477078,false,
2025S000110,2025-01-01T00:00:00Z,22:08,call. mendez alvaro / avda. entrevias,84,13,puente de vallecas,https://www.wikidata.org/entity/Q2003054,colision fronto-lateral,despejado,motorcycle,https://www.wikidata.org/entity/Q34493,conductor,50-54,man,https://www.wikidata.org/entity/Q8441,1,atención en urgencias sin posterior ingreso,442678,4471458,false,
2025S000110,2025-01-01T00:00:00Z,22:08,call. mendez alvaro / avda. entrevias,84,13,puente de vallecas,https://www.wikidata.org/entity/Q2003054,colision fronto-lateral,despejado,passenger car,https://www.wikidata.org/entity/Q1144312,conductor,25-29,man,https://www.wikidata.org/entity/Q8441,14,sin asistencia sanitaria,442678,4471458,false,
2025S000111,2025-01-01T00:00:00Z,23:20,autov. m-23 / autov. m-40,0,14,moratalaz,https://www.wikidata.org/entity/Q2076109,choque contra obstaculo fijo,despejado,passenger car,https://www.wikidata.org/entity/Q1144312,conductor,45-49,man,https://www.wikidata.org/entity/Q8441,,,447727,4474083,false,
2025S000112,2025-01-01T00:00:00Z,23:39,call. pintor el greco / call. martin fierro,1,9,moncloa-aravaca,https://www.wikidata.org/entity/Q2017682,caida,despejado,motorcycle,https://www.wikidata.org/entity/Q34493,conductor,18-20,man,https://www.wikidata.org/entity/Q8441,1,atención en urgencias sin posterior ingreso,437840,4476711,false,
2025S000115,2025-01-01T00:00:00Z,23:35,"call. alejandro moran, 5",5,11,carabanchel,https://www.wikidata.org/entity/Q1001991,choque contra obstaculo fijo,despejado,passenger car,https://www.wikidata.org/entity/Q1144312,conductor,desconocido,anonymous,https://www.wikidata.org/entity/Q4233718,,,437769,4470951,false,
2025S000207,2025-01-01T00:00:00Z,13:20,call. serrallo / call. berruguete,1,6,tetuan,https://www.wikidata.org/entity/Q1773540,choque contra obstaculo fijo,despejado,passenger car,https://www.wikidata.org/entity/Q1144312,conductor,50-54,man,https://www.wikidata.org/entity/Q8441,14,sin asistencia sanitaria,440227,4479010,false,
2025S000216,2025-01-01T00:00:00Z,12:30,call. ayerbe / call. parroco maximo martinez de castro,2,21,barajas,https://www.wikidata.org/entity/Q807230,colision fronto-lateral,despejado,passenger car,https://www.wikidata.org/entity/Q1144312,conductor,55-59,man,https://www.wikidata.org/entity/Q8441,,,450832,4479940,false,
2025S000161,2025-02-01T00:00:00Z,04:55,call. martinez villergas / call. verdaguer y garcia,18,15,ciudad lineal,https://www.wikidata.org/entity/Q1763694,choque contra obstaculo fijo,despejado,passenger car,https://www.wikidata.org/entity/Q1144312,conductor,desconocido,anonymous,https://www.wikidata.org/entity/Q4233718,,,444585,4476880,false,
2025S000164,2025-02-01T00:00:00Z,06:45,call. san jaime / call. sierra de guadalupe,66,18,villa de vallecas,https://www.wikidata.org/entity/Q1947988,caida,despejado,motorcycle,https://www.wikidata.org/entity/Q34493,conductor,40-44,man,https://www.wikidata.org/entity/Q8441,7,asistencia sanitaria sólo en el lugar del accidente,447014,4470279,false,
2025S000165,2025-02-01T00:00:00Z,07:16,avda. menendez pelayo / avda. nazaret,67,3,retiro,https://www.wikidata.org/entity/Q2002296,caida,despejado,motorcycle sport,https://www.wikidata.org/entity/Q328716,conductor,45-49,man,https://www.wikidata.org/entity/Q8441,2,ingreso inferior o igual a 24 horas,442629,4473641,false,
2025S000197,2025-02-01T00:00:00Z,07:40,"autov. a-4, +00600e",+00600E,13,puente de vallecas,https://www.wikidata.org/entity/Q2003054,colision fronto-lateral,despejado,panel van,https://www.wikidata.org/entity/Q357884,conductor,25-29,man,https://www.wikidata.org/entity/Q8441,,,441964,4469781,false,
2025S000197,2025-02-01T00:00:00Z,07:40,"autov. a-4, +00600e",+00600E,13,puente de vallecas,https://www.wikidata.org/entity/Q2003054,colision fronto-lateral,despejado,passenger car,https://www.wikidata.org/entity/Q1144312,conductor,40-44,man,https://www.wikidata.org/entity/Q8441,,,441964,4469781,false,
2025S000197,2025-02-01T00:00:00Z,07:40,"autov. a-4, +00600e",+00600E,13,puente de vallecas,https://www.wikidata.org/entity/Q2003054,colision fronto-lateral,despejado,passenger car,https://www.wikidata.org/entity/Q1144312,conductor,65-69,man,https://www.wikidata.org/entity/Q8441,,,441964,4469781,false,
2025S000202,2025-02-01T00:00:00Z,09:30,avda. albufera / call. sierra de javalambre,11,13,puente de vallecas,https://www.wikidata.org/entity/Q2003054,alcance,despejado,bicycle,https://www.wikidata.org/entity/Q11442,conductor,40-44,man,https://www.wikidata.org/entity/Q8441,7,asistencia sanitaria sólo en el lugar del accidente,443329,4472101,false,
2025S000202,2025-02-01T00:00:00Z,09:30,avda. albufera / call. sierra de javalambre,11,13,puente de vallecas,https://www.wikidata.org/entity/Q2003054,alcance,despejado,passenger car,https://www.wikidata.org/entity/Q1144312,conductor,40-44,man,https://www.wikidata.org/entity/Q8441,14,sin asistencia sanitaria,443329,4472101,true,
2025S000202,2025-02-01T00:00:00Z,09:30,avda. albufera / call. sierra de javalambre,11,13,puente de vallecas,https://www.wikidata.org/entity/Q2003054,alcance,despejado,passenger car,https://www.wikidata.org/entity/Q1144312,pasajero,25-29,woman,https://www.wikidata.org/entity/Q467,14,sin asistencia sanitaria,443329,4472101,false,
2025S000202,2025-02-01T00:00:00Z,09:30,avda. albufera / call. sierra de javalambre,11,13,puente de vallecas,https://www.wikidata.org/entity/Q2003054,alcance,despejado,passenger car,https://www.wikidata.org/entity/Q1144312,pasajero,30-34,man,https://www.wikidata.org/entity/Q8441,14,sin asistencia sanitaria,443329,4472101,false,
2025S000203,2025-02-01T00:00:00Z,11:30,call. edgar neville / call. basilica,23,6,tetuan,https://www.wikidata.org/entity/Q1773540,colision lateral,despejado,panel van,https://www.wikidata.org/entity/Q357884,conductor,35-39,man,https://www.wikidata.org/entity/Q8441,14,sin asistencia sanitaria,440911,4477860,false,
2025S000203,2025-02-01T00:00:00Z,11:30,call. edgar neville / call. basilica,23,6,tetuan,https://www.wikidata.org/entity/Q1773540,colision lateral,despejado,passenger car,https://www.wikidata.org/entity/Q1144312,conductor,25-29,man,https://www.wikidata.org/entity/Q8441,14,sin asistencia sanitaria,440911,4477860,false,
2025S000206,2025-02-01T00:00:00Z,10:35,avda. ciudad de barcelona / call. doctor esquerdo,190,3,retiro,https://www.wikidata.org/entity/Q2002296,choque contra obstaculo fijo,despejado,passenger car,https://www.wikidata.org/entity/Q1144312,conductor,50-54,woman,https://www.wikidata.org/entity/Q467,7,asistencia sanitaria sólo en el lugar del accidente,442746,4472502,false,
2025S000208,2025-02-01T00:00:00Z,11:16,call. guetaria / call. alzola,90,12,usera,https://www.wikidata.org/entity/Q953368,choque contra obstaculo fijo,despejado,heavy equipment,https://www.wikidata.org/entity/Q874311,conductor,50-54,man,https://www.wikidata.org/entity/Q8441,,,439239,4468858,false,
2025S000209,2025-02-01T00:00:00Z,11:10,"call. gonzalo lopez, 3",3,11,carabanchel,https://www.wikidata.org/entity/Q1001991,colision lateral,,passenger car,https://www.wikidata.org/entity/Q1144312,conductor,60-64,man,https://www.wikidata.org/entity/Q8441,,,438048,4470874,false,
2025S000209,2025-02-01T00:00:00Z,11:10,"call. gonzalo lopez, 3",3,11,carabanchel,https://www.wikidata.org/entity/Q1001991,colision lateral,,passenger car,https://www.wikidata.org/entity/Q1144312,conductor,70-74,man,https://www.wikidata.org/entity/Q8441,,,438048,4470874,false,
2025S000210,2025-02-01T00:00:00Z,09:50,"paseo. prado, 8",8,1,centro,https://www.wikidata.org/entity/Q1763376,colision lateral,despejado,motorcycle sport,https://www.wikidata.org/entity/Q328716,conductor,50-54,man,https://www.wikidata.org/entity/Q8441,14,sin asistencia sanitaria,441071,4474150,false,
2025S000210,2025-02-01T00:00:00Z,09:50,"paseo. prado, 8",8,1,centro,https://www.wikidata.org/entity/Q1763376,colision lateral,despejado,motorcycle sport,https://www.wikidata.org/entity/Q328716,pasajero,15-17,woman,https://www.wikidata.org/entity/Q467,6,asistencia sanitaria inmediata en centro de salud o mutua,441071,4474150,false,
2025S000210,2025-02-01T00:00:00Z,09:50,"paseo. prado, 8",8,1,centro,https://www.wikidata.org/entity/Q1763376,colision lateral,despejado,passenger car,https://www.wikidata.org/entity/Q1144312,conductor,50-54,woman,https://www.wikidata.org/entity/Q467,14,sin asistencia sanitaria,441071,4474150,false,
2025S000215,2025-02-01T00:00:00Z,11:05,call. mendez alvaro / call. retama,88,13,puente de vallecas,https://www.wikidata.org/entity/Q2003054,alcance,despejado,panel van,https://www.wikidata.org/entity/Q357884,conductor,60-64,man,https://www.wikidata.org/entity/Q8441,14,sin asistencia sanitaria,442543,4471570,false,
2025S000215,2025-02-01T00:00:00Z,11:05,call. mendez alvaro / call. retama,88,13,puente de vallecas,https://www.wikidata.org/entity/Q2003054,alcance,despejado,passenger car,https://www.wikidata.org/entity/Q1144312,conductor,35-39,woman,https://www.wikidata.org/entity/Q467,7,asistencia sanitaria sólo en el lugar del accidente,442543,4471570,false,
2025S000217,2025-02-01T00:00:00Z,12:25,paseo. la habana / call. infanta maria teresa,72,5,chamartin,https://www.wikidata.org/entity/Q1766348,colision fronto-lateral,despejado,motorcycle,https://www.wikidata.org/entity/Q34493,conductor,25-29,man,https://www.wikidata.org/entity/Q8441,7,asistencia sanitaria sólo en el lugar del accidente,442038,4478402,false,
2025S000217,2025-02-01T00:00:00Z,12:25,paseo. la habana / call. infanta maria teresa,72,5,chamartin,https://www.wikidata.org/entity/Q1766348,colision fronto-lateral,despejado,passenger car,https://www.wikidata.org/entity/Q1144312,conductor,50-54,man,https://www.wikidata.org/entity/Q8441,14,sin asistencia sanitaria,442038,4478402,false,
2025S000218,2025-02-01T00:00:00Z,11:45,"call. argensola, 11",11,1,centro,https://www.wikidata.org/entity/Q1763376,colision lateral,despejado,passenger car,https://www.wikidata.org/entity/Q1144312,conductor,45-49,man,https://www.wikidata.org/entity/Q8441,14,sin asistencia sanitaria,441061,4475212,false,
2025S000218,2025-02-01T00:00:00Z,11:45,"call. argensola, 11",11,1,centro,https://www.wikidata.org/entity/Q1763376,colision lateral,despejado,passenger car,https://www.wikidata.org/entity/Q1144312,conductor,60-64,man,https://www.wikidata.org/entity/Q8441,14,sin asistencia sanitaria,441061,4475212,false,
2025S000229,2025-02-01T00:00:00Z,11:46,"call. colegiata, 17",17,1,centro,https://www.wikidata.org/entity/Q1763376,colision lateral,,motorcycle sport,https://www.wikidata.org/entity/Q328716,conductor,35-39,man,https://www.wikidata.org/entity/Q8441,,,440018,4473856,false,
2025S000229,2025-02-01T00:00:00Z,11:46,"call. colegiata, 17",17,1,centro,https://www.wikidata.org/entity/Q1763376,colision lateral,,passenger car,https://www.wikidata.org/entity/Q1144312,conductor,50-54,man,https://www.wikidata.org/entity/Q8441,,,440018,4473856,false,
